"complex","target"
"Intraflagellar transport complex B","ift80"
"Intraflagellar transport complex B","ift172"
"Intraflagellar transport complex B","hspb11"
"Intraflagellar transport complex B core complex","ttc26"
"Intraflagellar transport complex B core complex","ift88"
"Intraflagellar transport complex B core complex","ift81"
"Intraflagellar transport complex B core complex","ift74"
"Intraflagellar transport complex B core complex","XELAEV_18011906mg"
"Intraflagellar transport complex B core complex","XELAEV_18035402mg"
"Intraflagellar transport complex B core complex","hspb11"
"Intraflagellar transport complex B peripheral subcomplex","ift20"
"Intraflagellar transport complex B peripheral subcomplex","traf3ip1"
"Intraflagellar transport complex B peripheral subcomplex","XELAEV_18015418mg"
"Intraflagellar transport complex B peripheral subcomplex","ift80"
"Intraflagellar transport complex B peripheral subcomplex","ift172"
"LUBAC complex","rnf31"
"B-WICH complex","dek"
"B-WICH complex","ercc6"
"B-WICH complex","baz1b"
"DOCK8-WIP-WASp complex","wipf1"
"GATOR1 complex","nprl3"
"GATOR1 complex","nprl2"
"GATOR2 complex","XELAEV_18022805mg"
"GATOR complex","nprl3"
"GATOR complex","XELAEV_18022805mg"
"GATOR complex","nprl2"
"DGKZ-RASGRP1-HRAS complex","rasgrp1"
"DGKZ-RASGRP1-HRAS complex","hras"
"Ubiquitin E3 ligase (CUL3, KLHL3)","cul3"
"ULK1-ATG13-RB1CC1  complex","atg13"
"ULK1-ATG13-RB1CC1  complex","rb1cc1"
"ULK2-ATG13-RB1CC1 complex","atg13"
"ULK2-ATG13-RB1CC1 complex","rb1cc1"
"Ubiquitin E3 ligase (CUL3, KLHL3, WNK1)","cul3"
"Ubiquitin E3 ligase (CUL3, KLHL3, WNK1)","XELAEV_18019880mg"
"ULK1-ATG13-RB1CC1-ATG101 complex","atg13"
"ULK1-ATG13-RB1CC1-ATG101 complex","rb1cc1"
"ULK1-ATG13-RB1CC1-ATG101 complex","atg101"
"Dynein-2 complex, cytoplasmic","dynlt3"
"Dynein-2 complex, cytoplasmic","dynlt1"
"Dynein-2 complex, cytoplasmic","nudcd3"
"Dynein-2 complex, cytoplasmic","XELAEV_18013831mg"
"Dynein-2 complex, cytoplasmic","XELAEV_18028738mg"
"AJUBA-GFI1-HDAC1 complex","gfi1"
"DHDDS-NUS1 complex","dhdds"
"DHDDS-NUS1 complex","nus1"
"AJUBA-GFI1-HDAC2 complex","gfi1"
"AJUBA-GFI1-HDAC3 complex","XELAEV_18021566mg"
"AJUBA-GFI1-HDAC3 complex","gfi1"
"BBS4 centriolar satellite complex","XELAEV_18005328mg"
"BBS4 centriolar satellite complex","XELAEV_18020788mg"
"BBS4 centriolar satellite complex","XELAEV_18043721mg"
"BBS-chaperonin complex","XELAEV_18042878mg"
"BBS-chaperonin complex","cct4"
"BBS-chaperonin complex","cct2"
"BBS-chaperonin complex","XELAEV_18005607mg"
"BBS-chaperonin complex","bbs7"
"BBS-chaperonin complex","bbs10"
"BBS-chaperonin complex","mkks"
"MIB complex","immt"
"MIB complex","XELAEV_18038919mg"
"MIB complex","apoo"
"MIB complex","XELAEV_180166832mg"
"MICOS complex","immt"
"MICOS complex","XELAEV_18038919mg"
"MICOS complex","apoo"
"ANKS6-NEK8-INVS-NPHP3 complex","XELAEV_18031356mg"
"ANKS6-NEK8-INVS-NPHP3 complex","XELAEV_18031138mg"
"ANKS6-NEK8-INVS-NPHP3 complex","XELAEV_18014156mg"
"ANKS6-NEK8-INVS-NPHP3 complex","invs-a"
"USH2 complex","XELAEV_18034649mg"
"USH2 complex","XELAEV_18041767mg"
"MPP7-DLG1-LIN7A complex","XELAEV_18038672mg"
"MPP7-DLG1-LIN7A complex","XELAEV_18030748mg"
"MPP7-DLG1-LIN7C complex","XELAEV_18038672mg"
"MPP7-DLG1-LIN7C complex","XELAEV_18030748mg"
"Ubiquitin E3 ligase (CUL3, KLHL3, WNK4)","cul3"
"Ubiquitin E3 ligase (CUL3, KLHL3, WNK4)","wnk4"
"Cullin-RING E3 ubiquitin ligase complex","cul5"
"Cullin-RING E3 ubiquitin ligase complex","XELAEV_18011612mg"
"DLL1-CTNNB1-CDH2 complex","dll1"
"DLL1-CTNNB1-CDH2 complex","cdh2"
"DMTN-SYNE1- complex","XELAEV_18028999mg"
"CASQ2-RYR1-ASPH-TRDN complex","XELAEV_18027011mg"
"G alpha-13-Hax-1-cortactin-Rac complex","hax1"
"SIVA1-XIAP-TAK1 complex","XELAEV_18038773mg"
"SLC2A1-DMTN-ADD2 complex","XELAEV_18037931mg"
"SLC2A1-DMTN-ADD2 complex","add2"
"prohibitin 2 complex, mitochondrial","hax1"
"prohibitin 2 complex, mitochondrial","XELAEV_18042210mg"
"prohibitin 2 complex, mitochondrial","phb"
"Ubiquitin E3 ligase (DDIT4, DDB1, BTRC, CUL4A)","ddit4"
"HAX-1-XIAP complex","hax1"
"HAX-1-XIAP complex","XELAEV_18038773mg"
"DDN-MAGI2-SH3KBP1 complex","XELAEV_18013319mg"
"SPATA2-CYLD complex","spata2"
"B-WICH complex","XELAEV_18008369mg"
"DDX11-Ctf18-RFC complex","XELAEV_18039657mg"
"DDX11-Ctf18-RFC complex","XELAEV_18045547mg"
"DDX11-Ctf18-RFC complex","dscc1"
"DDX27-PeBoW complex","PES1"
"DDX27-PeBoW complex","XELAEV_18019137mg"
"RAB27A-SLP3-KLC1 transport complex","XELAEV_18039727mg"
"protein complex (DDX28; DHX30; GRSF1; FASTKD2; FASTKD5)","ddx28"
"protein complex (DDX28; DHX30; GRSF1; FASTKD2; FASTKD5)","fastkd2"
"DEAF1- complex","deaf1"
"DEAF1- complex","XELAEV_18023498mg"
"DEAF1- complex","XELAEV_18044412mg"
"BAX-DNAJA1-HSPA1B complex","XELAEV_18037800mg"
"BAX-DNAJA2-HSPA1B complex","XELAEV_18037800mg"
"TNF-R1-associated signaling complex","tnf"
"TNF-R1-associated signaling complex","tnfrsf1a"
"TNF-R1-associated signaling complex","tnip1"
"TNF-R1-associated signaling complex","tradd"
"TNF-R1-associated signaling complex","rnf31"
"TNF-R1-associated signaling complex","XELAEV_18041693mg"
"TNF-R1 signaling complex","tnf"
"TNF-R1 signaling complex","tnfrsf1a"
"TNF-R1 signaling complex","tradd"
"mGluR3-mGluR4 complex","grm3"
"mGluR3-mGluR7 complex","grm3"
"mGluR3-mGluR8 complex","grm3"
"Calcineurin-FKBP12 complex","fkbp1a"
"PEF1-ALG2 complex","pdcd6"
"PEF1-ALG2 complex","pef1"
"NPHP1-NPHP4-BCAR1 complex","XELAEV_18026633mg"
"NPHP1-NPHP4-BCAR1 complex","nphp4"
"CORVET complex","XELAEV_18044893mg"
"CORVET complex","tgfbrap1"
"CORVET complex","vps33a"
"CORVET complex","XELAEV_18035429mg"
"CORVET complex","XELAEV_18042658mg"
"HOPS complex","vps33a"
"HOPS complex","XELAEV_18040032mg"
"HOPS complex","XELAEV_18035429mg"
"HOPS complex","XELAEV_18042658mg"
"Endosomal targeting complex (VIPAS39-VPS33B)","vps33b"
"Endosomal targeting complex (VIPAS39-VPS33B)","vipas39"
"CNOT1-CNOT2-CNOT3 complex","cnot1"
"CNOT1-CNOT2-CNOT3 complex","cnot3"
"4E-T-DDX6-CNOT1 complex","cnot1"
"4E-T-DDX6-CNOT1 complex","ddx6"
"4E-T-DDX6-CNOT1 complex","eif4enif1"
"DNJC3-DNAJB1-HSPA8 complex","dnajc3"
"DNAJC7-HSPA8-HSP90AA1 complex","dnajc7"
"MITRAC12-SURF1-COX1 complex","XELAEV_18043828mg"
"PDGFB-PDGFRB complex","pdgfb"
"RIPK1-FADD-caspase-8 complex","fadd"
"pallidin-Cappuccino-BLOS1 complex","XELAEV_18031742mg"
"dysbindin-Snapin-BLOS2 complex","snapin"
"dysbindin-Snapin-BLOS2 complex","XELAEV_18031686mg"
"Fibrinogen complex","fgb"
"TTN-TCAP complex","tcap"
"TTN-TCAP complex","XELAEV_18047226mg"
"MIS18 complex","oip5"
"MIS18 complex","mis18a"
"HAUS augmin-like complex","haus5"
"HAUS augmin-like complex","XELAEV_18005042mg"
"HAUS augmin-like complex","XELAEV_18008488mg"
"HAUS augmin-like complex","XELAEV_18006589mg"
"HAUS augmin-like complex","haus2"
"ATP4A-ATP4B complex","atp4b"
"KIAA0753-FOR20-OFD1 complex","XELAEV_18012875mg"
"KIAA0753-FOR20-OFD1 complex","kiaa0753"
"KIAA0753-FOR20-OFD1 complex","fopnl"
"Cytochrome c oxidase, mitochondrial","cox15"
"Cytochrome c oxidase, mitochondrial","cmc1"
"Cytochrome c oxidase, mitochondrial","XELAEV_18031183mg"
"Cytochrome c oxidase, mitochondrial","XELAEV_18043828mg"
"SMAR1-HDAC1-SIN3A-SIN3B repressor complex","sin3b"
"SMAR1-HDAC1-SIN3A-SIN3B repressor complex","XELAEV_18022699mg"
"SMAR1-HDAC1-SIN3A-SIN3B-p107-p130 repressor complex","sin3b"
"SMAR1-HDAC1-SIN3A-SIN3B-p107-p130 repressor complex","XELAEV_18022699mg"
"TIM50-TIM23 complex, mitochondrial","timm50"
"TIM23-TOM22-TIM50-HSD3B2 complex","timm50"
"DJ-1-DJBP-AR complex","XELAEV_18019757mg"
"MAK-ACTR-AR complex","XELAEV_18043422mg"
"TIMM8A-TIMM13 complex","XELAEV_18038538mg"
"TIMM8A-TIMM13 complex","timm13"
"MLL1 core complex","ash2l"
"EARP complex","vps53"
"EARP complex","vps52"
"EARP complex","XELAEV_18030865mg"
"MLL2 complex","XELAEV_18022345mg"
"MLL2 complex","ogt"
"MLL2 complex","XELAEV_180067952mg"
"MLL2 complex","XELAEV_18041775mg"
"MLL2 complex","dpy30"
"MLL2 complex","ash2l"
"MLL2 complex","XELAEV_18017397mg"
"MLL3 complex","XELAEV_18043923mg"
"MLL3 complex","paxip1"
"MLL3 complex","XELAEV_18030666mg"
"MLL3 complex","dpy30"
"MLL3 complex","ash2l"
"MLL1 complex","XELAEV_18022345mg"
"MLL1 complex","ogt"
"MLL1 complex","XELAEV_18041775mg"
"MLL1 complex","dpy30"
"MLL1 complex","ash2l"
"GARP complex","vps53"
"GARP complex","vps52"
"GARP complex","XELAEV_18026507mg"
"MLL4 complex","XELAEV_18043923mg"
"MLL4 complex","paxip1"
"MLL4 complex","XELAEV_18030666mg"
"MLL4 complex","dpy30"
"MLL4 complex","ash2l"
"TRAPP complex","XELAEV_18015136mg"
"TRAPP complex","trappc2"
"TRAPP complex","trappc5"
"TRAPP complex","trappc12"
"TRAPP complex","XELAEV_18032406mg"
"TRAPP complex","trappc1"
"Set1A complex","ogt"
"Set1A complex","XELAEV_18041775mg"
"Set1A complex","dpy30"
"Set1A complex","XELAEV_18017397mg"
"Set1B complex","ogt"
"Set1B complex","XELAEV_18041775mg"
"Set1B complex","dpy30"
"Set1B complex","XELAEV_18017397mg"
"Bcl-2-Beclin1-UVRAG-PI(3)KC3 complex","pik3r4"
"mitochondrial calcium uniporter complex","mcub"
"Cubam complex","XELAEV_18030818mg"
"Cubam complex","XELAEV_18039712mg"
"erlin1/2-RNF170 complex","rnf170"
"ZEB2-KDM1A complex","XELAEV_18044550mg"
"ZEB2-KDM1A complex","XELAEV_18015929mg"
"ZEB2-KDM1A complex","XELAEV_18047069mg"
"Cubilin-intrinsic factor-cobalamin complex","XELAEV_18030818mg"
"CUL4B-DDB1-DTL-CSN complex","XELAEV_18018234mg"
"CUL4B-DDB1-DTL-CSN complex","gps1"
"CUL4A-DDB1-EED complex","XELAEV_18016352mg"
"TOM20-TOM22-pOTC complex","OTC"
"TOM20-TOM22-pOTC complex","XELAEV_18026883mg"
"TOM complex (TOM5, TOM6, TOM7, TOM20, TOM22, TOM40, TOM70), mitochondrial","XELAEV_18014219mg"
"TOM complex (TOM5, TOM6, TOM7, TOM20, TOM22, TOM40, TOM70), mitochondrial","XELAEV_18026883mg"
"TOM complex (TOM5, TOM6, TOM7, TOM20, TOM22, TOM40, TOM70), mitochondrial","XELAEV_18006528mg"
"TOM complex (TOM5, TOM6, TOM7, TOM20, TOM22, TOM40, TOM70), mitochondrial","tomm6"
"TOM complex (TOM5, TOM6, TOM7, TOM20, TOM22, TOM40, TOM70), mitochondrial","XELAEV_18030937mg"
"TOM7 120K intermediate assembly complex (TOM7, TOM22, TOM40), mitochondrial","XELAEV_18030937mg"
"SOS1-ABI1-EPS8 complex","sos1"
"SOS1-ABI1-EPS8L1 complex","sos1"
"SOS1-ABI1-EPS8L1 complex","eps8l1"
"Estrogen receptor complex (ESR1, EP300, NCOA1)","ncoa1"
"SOS1-ABI1-EPS8L2 complex","sos1"
"SOS1-ABI1-EPS8L2 complex","eps8l2"
"SOS1-ABI1-EPS8L3 complex","sos1"
"SERCA-PLN complex","pln"
"ILK-SERCA2A-PLN complex","pln"
"ILK-SERCA2A-PLN complex","XELAEV_18013978mg"
"ILK-HSP90-CDC37 complex","XELAEV_18013978mg"
"SLN-PLN-SERCA1A complex","pln"
"SLN-PLN-SERCA2A complex","pln"
"SERCA2a-alphaKAP-CaM-CaMKII complex","XELAEV_18020051mg"
"Akt-PHLPP1-PHLPP2-FANCI-FANCD2-USP1-UAF1 complex","phlpp1"
"Akt-PHLPP1-PHLPP2-FANCI-FANCD2-USP1-UAF1 complex","fancd2"
"Akt-PHLPP1-PHLPP2-FANCI-FANCD2-USP1-UAF1 complex","fanci"
"Harmonin-CAD23 complex","XELAEV_18034914mg"
"Ubiquilin-VCP-erasin complex","ubxn4"
"FLRT3-LPHN3-UNC5B complex","XELAEV_18009587mg"
"FLRT3-LPHN3-UNC5B complex","XELAEV_18009588mg"
"FLRT3-LPHN3-UNC5D complex","XELAEV_18020383mg"
"FLRT3-LPHN3-UNC5D complex","XELAEV_18009587mg"
"FLRT3-LPHN3-UNC5D complex","XELAEV_18009588mg"
"FLRT3-LPHN3 complex","XELAEV_18009587mg"
"FLRT3-LPHN3 complex","XELAEV_18009588mg"
"MYO7A-PDZD7 complex","XELAEV_18034649mg"
"TSC2-HERC1 complex","XELAEV_18018001mg"
"DZIP1-IFT88 complex","ift88"
"REEP5-SPG33 complex","reep5"
"SPG33-SURF4 complex","surf1"
"SPG33-SURF4 complex","surf4.2"
"SPG33-VAPB complex","XELAEV_18046289mg"
"SWELL1-containing complex","XELAEV_18018935mg"
"SWELL1-containing complex","XELAEV_18041674mg"
"KCNE1-KCNH2 complex","XELAEV_18032607mg"
"Anks3-NPHP1 complex","XELAEV_18026633mg"
"3M complex","XELAEV_18007879mg"
"KCNE2-KCNH2 complex","XELAEV_18032607mg"
"KCNE2-KCNH2 complex","XELAEV_18022132mg"
"USF1-USF2 complex","usf2"
"LRRC8A-LRRC8C complex","XELAEV_18041674mg"
"LRRC8A-LRRC8D complex","XELAEV_18018935mg"
"LRRC8A-LRRC8D complex","XELAEV_18041674mg"
"LRRC8A-LRRC8E complex","XELAEV_18041674mg"
"Intraflagellar transport complex A","XELAEV_18005214mg"
"Intraflagellar transport complex A","XELAEV_18045411mg"
"Intraflagellar transport complex A","ift122"
"Intraflagellar transport complex A","wdr35"
"VEcad-VEGFR complex","cdh5"
"CAP-cbl-flotilin complex","flot1b"
"CAP-cbl-flotilin complex","XELAEV_18034805mg"
"CAP-cbl-flotilin complex","XELAEV_18034804mg"
"E2F-1-DP-1 complex","e2f1"
"E2F-1-DP-1-cyclinA-CDK2 complex","e2f1"
"c-Abl-CAS-Abi1 complex","abl1"
"CCP110-CEP290 complex","XELAEV_18017449mg"
"CCP110-CEP290 complex","ccp110"
"CEP290-IQCB1 complex","XELAEV_18017449mg"
"CC2D2A-CEP290 complex","XELAEV_18017449mg"
"CC2D2A-CEP290 complex","XELAEV_18005143mg"
"NPHP1-PKD1 complex","XELAEV_18026633mg"
"BBS1-BBS4-BBS5-PKD1-TTC8 complex","bbs5"
"BBS1-BBS4-BBS5-PKD1-TTC8 complex","bbs1"
"BBS1-BBS4-BBS5-PKD1-TTC8 complex","ttc8"
"BBS1-BBS4-BBS5-PKD1-TTC8 complex","XELAEV_18020788mg"
"AP5-SPG11-SPG15 complex","XELAEV_18032591mg"
"AP5-SPG11-SPG15 complex","XELAEV_18035686mg"
"AP5-SPG11-SPG15 complex","XELAEV_18040158mg"
"AP5-SPG11-SPG15 complex","spg11"
"AP5-SPG11-SPG15 complex","ap5m1"
"AP5-SPG11-SPG15 complex","ctnnbip1"
"PDZD11-nectin1 complex","XELAEV_18038555mg"
"PDZD11-nectin3 complex","XELAEV_18038555mg"
"PDZD11-nectin3 complex","nectin3"
"NEK2A-SAV1-STK3 complex","Nek2"
"MGAT2-SLC35A3 complex","mgat2"
"AP5 adaptor complex","XELAEV_18032591mg"
"AP5 adaptor complex","XELAEV_18035686mg"
"AP5 adaptor complex","ap5m1"
"AP5 adaptor complex","ctnnbip1"
"CCC-Wash (WASH1, FAM21C) complex","ccdc22"
"CCC-Wash (WASH1, FAM21C) complex","ccdc93"
"CCC-Wash (WASH1, FAM21C) complex","XELAEV_18021835mg"
"CCC-Wash (WASH1, FAM21C) complex","commd10"
"USP22-SAGA complex","tada3"
"USP22-SAGA complex","atxn7l3"
"USP22-SAGA complex","tada2b"
"USP22-SAGA complex","XELAEV_18005088mg"
"ODC-OAZ1-CCND1 complex","XELAEV_18012618mg"
"SAGA complex, GCN5-linked","XELAEV_18028172mg"
"SAGA complex, GCN5-linked","tada3"
"SAGA complex, GCN5-linked","taf5l"
"SAGA complex, GCN5-linked","atxn7l3"
"SAGA complex, GCN5-linked","taf12"
"SAGA complex, GCN5-linked","tada2b"
"SAGA complex, GCN5-linked","XELAEV_18005088mg"
"SAGA complex, GCN5-linked","atxn7l1"
"SAGA complex, GCN5-linked","taf6l"
"CCDC22-COMMD1-CUL2 complex","ccdc22"
"CCDC22-COMMD1-CUL2 complex","cul2"
"CCC complex","ccdc22"
"CCC complex","ccdc93"
"CCC complex","XELAEV_18021835mg"
"CCC complex","commd10"
"KCND3-KCNIP4 complex","XELAEV_180089611mg"
"KCND3-KCNIP4 complex","kcnip4"
"WWTR1-YAP1 complex","XELAEV_18016252mg"
"KCNJ11-ABCC9 complex","XELAEV_18016599mg"
"CTNNB1-TBX5-YAP1 complex","XELAEV_18016252mg"
"ATAC complex, GCN5-linked","XELAEV_18012161mg"
"ATAC complex, GCN5-linked","tada3"
"ATAC complex, GCN5-linked","dr1"
"ATAC complex, GCN5-linked","zzz3"
"ATAC complex, GCN5-linked","kat14"
"ATAC complex, GCN5-linked","mbip"
"ATAC complex, GCN5-linked","yeats2"
"CCDC22-COMMD8-CUL1 complex","ccdc22"
"Ubiquitin E3 ligase (CCDC22, COMMD8, CUL3)","ccdc22"
"Ubiquitin E3 ligase (CCDC22, COMMD8, CUL3)","cul3"
"LATS1-NPHP4 complex","nphp4"
"LATS1-NPHP4 complex","XELAEV_18029123mg"
"NEK8-WWTR1 complex","XELAEV_18014156mg"
"STAGA complex, SPT3-linked","XELAEV_18028172mg"
"STAGA complex, SPT3-linked","tada3"
"STAGA complex, SPT3-linked","taf5l"
"STAGA complex, SPT3-linked","atxn7l3"
"STAGA complex, SPT3-linked","taf12"
"STAGA complex, SPT3-linked","tada2b"
"STAGA complex, SPT3-linked","XELAEV_18005088mg"
"STAGA complex, SPT3-linked","XELAEV_18023377mg"
"STAGA complex, SPT3-linked","sap130"
"STAGA complex, SPT3-linked","eny2"
"STAGA complex, SPT3-linked","taf6l"
"ATAC complex, YEATS2-linked","XELAEV_18012161mg"
"ATAC complex, YEATS2-linked","tada3"
"ATAC complex, YEATS2-linked","dr1"
"ATAC complex, YEATS2-linked","zzz3"
"ATAC complex, YEATS2-linked","kat14"
"ATAC complex, YEATS2-linked","XELAEV_18017233mg"
"ATAC complex, YEATS2-linked","mbip"
"ATAC complex, YEATS2-linked","yeats2"
"PI4K2A-WASH complex","XELAEV_18018180mg"
"PI4K2A-WASH complex","XELAEV_18020660mg"
"PI4K2A-WASH complex","XELAEV_18019044mg"
"PI4K2A-WASH complex","fkbp15"
"DVL2-INVS-NPHP4-RPGRIP1L complex","nphp4"
"DVL2-INVS-NPHP4-RPGRIP1L complex","invs-a"
"MKS1-TMEM67 complex","tmem67"
"MKS1-TMEM67 complex","mks1"
"SYNE2-TMEM67 complex","tmem67"
"TNFR2 signaling complex","tnf"
"TNFR2 signaling complex","XELAEV_18023556mg"
"IL13RA1-TRAF3IP1 complex","traf3ip1"
"GLIS2-TRIM32 complex","trim32"
"DTNBP1-TRIM32 complex","trim32"
"DTNBP1-TRIM32 complex","XELAEV_18031686mg"
"NEDD4-PI4K2A complex","XELAEV_18018180mg"
"NEDD4-PI4K2A complex","XELAEV_18020660mg"
"MKKS-BBS12 complex","XELAEV_18005607mg"
"MKKS-BBS12 complex","mkks"
"KCNQ1-KCNE2 complex","XELAEV_18022132mg"
"KCNQ1-KCNE3 complex","kcne3"
"KCNQ1-KCNE4 complex","XELAEV_18029865mg"
"TBCE-TBCB-tubulin(alpha) complex","tbce"
"TBCD-ARL2-tubulin(beta)-TBCE complex","tbce"
"FILIP1-FLNA complex","filip1"
"FILIP1-RhoD complex","filip1"
"GRASP1-GRIP1 complex","XELAEV_18021188mg"
"9-1-1-RHINO complex","rad1"
"9-1-1-RHINO complex","Hus1"
"9-1-1-RHINO complex","rad9a"
"RHINO-TopBP1 complex","topbp1"
"9b-1-1 complex","rad1"
"9b-1-1 complex","Hus1"
"9b-1-1 complex","rad9b"
"9b-1b-1 complex","rad1"
"9b-1b-1 complex","rad9b"
"SIGMAR1-KCNH2 complex","XELAEV_18032607mg"
"SIGMAR1-KCNH2 complex","sigmar1"
"PRAME-Cullin2 ubiquitin ligase complex","cul2"
"H2A-H2B-TDIF2-PCNA complex","dnttip2"
"INPP5E-PDE6D-RPGR complex","pde6d"
"INPP5E-PDE6D-RPGR complex","LOC734172"
"SMG1-UPF2-Y14-MAGOH-UPF3B-EIF4A3 complex","upf3b"
"SMG1-UPF2-Y14-MAGOH-UPF3B-EIF4A3 complex","upf2"
"SMG1-UPF2-Y14-MAGOH-UPF3B-EIF4A3 complex","rbm8a"
"AHI1-HAP1 complex","XELAEV_18027106mg"
"KCNMA1-LRRC26 complex","XELAEV_18041410mg"
"ITGB1BP1-KRIT1-RAP1A complex","krit1"
"ITGB1BP1-KRIT1-RAP1A complex","XELAEV_180300702mg"
"AHI1-NPHP1 heterotetramer","XELAEV_18026633mg"
"AHI1-NPHP1 heterotetramer","XELAEV_18027106mg"
"SOG complex","nprl3"
"SOG complex","XELAEV_18023052mg"
"SOG complex","XELAEV_18022805mg"
"SOG complex","nprl2"
"KICSTOR complex","XELAEV_18023052mg"
"KICSTOR complex","itfg2"
"KICSTOR complex","XELAEV_18039364mg"
"DYRK1A-HAN11 complex","dcaf7"
"RasGAP-AURKB-survivin complex","XELAEV_18046375mg"
"DYRK1B-HAN11 complex","dcaf7"
"IL10 receptor","il10rb"
"IL10 receptor","il10ra"
"CCR4-NOT complex","cnot1"
"CCR4-NOT complex","cnot3"
"CCR4-NOT complex","cnot7"
"TBX20-TBX18 repressor complex","Tbx2"
"TBX20-TLE1 repressor complex","Tbx2"
"TBX20-TLE3 repressor complex","Tbx2"
"TBX20-HDAC2 repressor complex","Tbx2"
"RAD6A-KCMF1-UBR4 complex","ube2a"
"RAD6A-KCMF1-UBR4 complex","XELAEV_18036413mg"
"RAD6A-KCMF1-UBR4 complex","XELAEV_18006124mg"
"CLIC5A-EZR-PODXL complex","XELAEV_18020898mg"
"NHE3-NHERF2-ACTN4, Ca(2+) induced","XELAEV_18003062mg"
"SLC9A3R1-ACTN4 complex","XELAEV_18003062mg"
"NHERF1-ARRB2-PTH1R complex, PTH stimulated","XELAEV_18019139mg"
"LPAR2-TRIP6-NHERF2 complex, LPA stimulated","lpar2"
"LPAR2-SIVA1 complex","lpar2"
"SIVA1-S1PR4 complex","XELAEV_18006639mg"
"S1PR1-c-Met-ITGB4 complex, HGF- or S1P-induced","itgb4"
"VEGFR2-S1PR2-ERK1/2-PKC-alpha complex","s1pr2"
"VEGFR2-S1PR5-ERK1/2-PKC-alpha complex","s1pr5"
"S1PR1\u2013beta-arrestin 2 complex, ApoM(+)HDL-S1P stimulated","XELAEV_18019139mg"
"IGF1R-CXCR4-GNAI2-GNB1 complex","XELAEV_18023831mg"
"DRD4-KLHL12-CUL3 complex","cul3"
"DRD4-KLHL12-CUL3 complex","klhl12"
"ULK1-ATG13-ATG14-PIK3C3 complex","atg13"
"ULK1-ATG13-ATG14-PIK3C3 complex","atg14"
"APOL1 complex A (APOL1, APOA1, HPR, C3)","XELAEV_18019135mg"
"APOL1 complex A (APOL1, APOA1, HPR, C3)","XELAEV_18035463mg"
"APOL1 complex B (APOL1, APOA1, HPR, FN1, IGHM)","XELAEV_18035463mg"
"FGF21-FGFR1c-KLB complex","fgfr1"
"FGF23-FGFR1c-KL complex","fgfr1"
"FGFR1c-KL complex","fgfr1"
"FGF19-FGFR4-KLB complex, heparin induced","fgf19"
"IGF2BP1 complex","rps6"
"IGF2BP1 complex","elavl1"
"EphA1 receptor signaling complex","ptk2b"
"NIF-1-DBC1-EMSY complex","emsy"
"NIF-1-DBC1-EMSY complex","znf335"
"NIF1-ASH2L-RBBP5-WDR5 complex","znf335"
"NIF1-ASH2L-RBBP5-WDR5 complex","ash2l"
"DBIRD complex","znf326"
"IRF2BP2-IRF2BP1-IRF2BPL complex","irf2bp2"
"WRAD  complex (WDR5, RBBP5, ASH2L, DPY30)","dpy30"
"WRAD  complex (WDR5, RBBP5, ASH2L, DPY30)","ash2l"
"WRA complex (WDR5, RBBP5, ASH2L)","ash2l"
"COPRS-PRMT5-RUNX1-CBFB complex","cbfb"
"5FMC (Friends of Methylated Chtop) complex","XELAEV_18019141mg"
"5FMC (Friends of Methylated Chtop) complex","wdr18"
"5FMC (Friends of Methylated Chtop) complex","XELAEV_18033329mg"
"LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex","nol9"
"LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex","XELAEV_18019141mg"
"LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex","wdr18"
"LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex","XELAEV_18033329mg"
"PeBoW complex","PES1"
"CHTOP-methylosome complex","XELAEV_18039966mg"
"CHTOP-methylosome complex","XELAEV_18014570mg"
"HRD1 complex","hspa5"
"HRD1 complex","bsg"
"HRD1 complex","os9"
"HRD1 complex","erlec1"
"HRD1 complex","fam8a1"
"HRD1 complex","XELAEV_18008653mg"
"CBX3-EHMT2-NR3C1 complex","nr3c1"
"CBX3-EHMT1-NR3C1 complex","nr3c1"
"AMFR-ERLIN2-TMUB1 complex","tmub1"
"AMFR-STING-INSIG1 complex, herpes simplex virus 1 induced","XELAEV_18020086mg"
"CRBN-DDB1-CUL4A-RBX1 E3 ubiquitin ligase","crbn"
"EPPD complex","ppl"
"Fanconi anemia FAAP100 complex","fancg"
"Fanconi anemia FAAP100 complex","fancc"
"Fanconi anemia FAAP100 complex","XELAEV_18043703mg"
"Fanconi anemia FAAP100 complex","XELAEV_18039612mg"
"Fanconi anemia FAAP100 complex","XELAEV_18011610mg"
"Fanconi anemia FAAP100 complex","faap24"
"Fanconi anemia FAAP100 complex","XELAEV_18012272mg"
"Fanconi anemia FAAP100 complex","fancf"
"Fanconi anemia FAAP100 complex","XELAEV_18026534mg"
"AUP1-OS9-SEL1L-UBC6e-UBXD8 complex","os9"
"AUP1-OS9-SEL1L-UBC6e-UBXD8 complex","XELAEV_18008653mg"
"v-ATPase-Ragulator-AXIN/LKB1-AMPK complex","stk11"
"v-ATPase-Ragulator-AXIN/LKB1-AMPK complex","lamtor3"
"v-ATPase-Ragulator-AXIN/LKB1-AMPK complex","lamtor2"
"TSC complex","tsc1"
"Phosphatidylinositol 4-kinase complex","fam126a"
"HUSH complex","pphln1"
