"complex","gene_name"
"MAP2K1-BRAF-RAF1-YWHAE-KSR1 complex","408951"
"MAPK1-PTK2-PXN complex","LOC551919"
"MAPK1-PTK2-PXN complex","LOC724973"
"MASH1 promoter-coactivator complex","552095"
"MASH1 promoter-coactivator complex","LOC550829"
"MASH1 promoter-coactivator complex","725230"
"MCM complex","552642"
"MCM complex","LOC552291"
"MCM complex","551903"
"MCM complex","409979"
"MCM complex","411640"
"MCM complex","413064"
"MCM2-MCM4-MCM6-MCM7 complex","LOC552291"
"MCM2-MCM4-MCM6-MCM7 complex","409979"
"MCM2-MCM4-MCM6-MCM7 complex","411640"
"MCM2-MCM4-MCM6-MCM7 complex","413064"
"MCM4-MCM6-MCM7 complex","LOC552291"
"MCM4-MCM6-MCM7 complex","409979"
"MCM4-MCM6-MCM7 complex","413064"
"MCM8-ORC2-CDC6 complex","LOC100577679"
"MCM8-ORC2-CDC6 complex","LOC552763"
"MCM8-ORC2-CDC6 complex","LOC412034"
"MDC1-MRN-ATM-FANCD2 complex","LOC725613"
"MDC1-MRN-ATM-FANCD2 complex","LOC726642"
"MDC1-MRN-ATM-FANCD2 complex","727180"
"Mediator complex","413179"
"Mediator complex","LOC552794"
"Mediator complex","408458"
"Mediator complex","552449"
"Mediator complex","412009"
"Mediator complex","412578"
"Mediator complex","410973"
"Mediator complex","413495"
"Mediator complex","411545"
"Mediator complex","550881"
"Mediator complex","LOC412870"
"Mediator complex","552403"
"Mediator complex","408728"
"Mediator complex","LOC726666"
"Mediator complex","413520"
"Mediator complex","411043"
"Mediator complex","552161"
"Mediator complex","552719"
"Mediator complex","LOC412332"
"Mediator complex","551212"
"Mediator complex","409749"
"Mediator complex","413438"
"Mediator complex 1","LOC552794"
"Mediator complex 1","552449"
"Mediator complex 1","412009"
"Mediator complex 1","LOC412332"
"Mediator complex 2","LOC552794"
"Mediator complex 2","552449"
"Mediator complex 2","LOC412332"
"Membrane protein complex (VCP, UFD1L, SEC61B)","409377"
"Membrane protein complex (VCP, UFD1L, SEC61B)","724188"
"Menin-associated histone methyltransferase complex","410989"
"Menin-associated histone methyltransferase complex","LOC552156"
"Menin-associated histone methyltransferase complex","413573"
"MEP50-PRMT5-ICLN complex","410664"
"MEP50-PRMT5-ICLN complex","551690"
"MEP50-PRMT5-ICLN complex","LOC724567"
"MGC1-DNA-PKcs-Ku complex","LOC552680"
"MGC1-DNA-PKcs-Ku complex","LOC552750"
"MGC1-DNA-PKcs-Ku complex","LOC552548"
"MIB complex","726364"
"MIB complex","408548"
"MIB complex","409991"
"MIB complex","413450"
"Microprocessor complex","LOC414009"
"Microprocessor complex","410968"
"mitochondrial calcium uniporter complex","LOC552081"
"mitochondrial calcium uniporter complex","102654379"
"mitochondrial permeability  transition pore (PTP) complex (PPIF-SPG7-VDAC1)","409890"
"mitochondrial permeability  transition pore (PTP) complex (PPIF-SPG7-VDAC1)","410289"
"Mitotic checkpoint complex (MCC)","410050"
"Mitotic checkpoint complex (MCC)","552186"
"Mitotic checkpoint complex (MCC)","102656337"
"MKS1-TMEM67 complex","LOC102654091"
"MKS1-TMEM67 complex","LOC102653893"
"MLL-HCF complex","410989"
"MLL-HCF complex","LOC551801"
"MLL-HCF complex","413573"
"MLL1 complex","410989"
"MLL1 complex","LOC551425"
"MLL1 complex","LOC551801"
"MLL1 complex","413573"
"MLL1-WDR5 complex","409735"
"MLL1-WDR5 complex","LOC551801"
"MLL1-WDR5 complex","LOC552481"
"MLL1-WDR5 complex","411539"
"MLL1-WDR5 complex","408633"
"MLL1-WDR5 complex","LOC410907"
"MLL1-WDR5 complex","LOC552310"
"MLL1-WDR5 complex","552696"
"MLL1-WDR5 complex","LOC726961"
"MLL1-WDR5 complex","413573"
"MLL1-WDR5 complex","409544"
"MLL2 complex","410989"
"MLL2 complex","LOC551425"
"MLL2 complex","LOC551801"
"MLL2 complex","413573"
"MLL3 complex","LOC411600"
"MLL3 complex","551833"
"MLL3 complex","413573"
"MLL4 complex","LOC411600"
"MLL4 complex","551833"
"MLL4 complex","413573"
"MMS19 complex","551415"
"MMS19 complex","552848"
"MMS19-XPD complex","412700"
"MMS19-XPD complex","552848"
"MMXD complex","551415"
"MMXD complex","412700"
"MMXD complex","552848"
"Modulator","551386"
"Modulator","LOC410128"
"Modulator","409198"
"MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)","LOC726642"
"MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)","410502"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","LOC408626"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","LOC113219318"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","412521"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","LOC409993"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","LOC409839"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","408840"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","413146"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","LOC412345"
"MSH2-MSH6 complex","LOC725348"
"MSH2-MSH6 complex","408815"
"MSH2-MSH6-PMS1-MLH1 complex","724296"
"MSH2-MSH6-PMS1-MLH1 complex","LOC725348"
"MSH2-MSH6-PMS1-MLH1 complex","408815"
"MSH2-MSH6-PMS1-MLH1 complex","LOC100577449"
"MSH2-MSH6-PMS2-MLH1 complex","724296"
"MSH2-MSH6-PMS2-MLH1 complex","LOC725348"
"MSH2-MSH6-PMS2-MLH1 complex","408815"
"MSH2-MSH6-PMS2-MLH1 complex","LOC100576649"
"MSH2/6-BLM-p53-RAD51 complex","100577122"
"MSH2/6-BLM-p53-RAD51 complex","LOC725348"
"MSH2/6-BLM-p53-RAD51 complex","408815"
"MSH2/6-BLM-p53-RAD51 complex","552450"
"MSL complex","411539"
"MSL complex","552696"
"MSL complex","726108"
"MSL complex","409423"
"mTOR complex (MTOR, RAPTOR)","LOC409393"
"mTOR complex (MTOR, RAPTOR)","LOC551668"
"mTOR complex (MTOR, RICTOR, MLST8)","LOC409393"
"mTOR complex (MTOR, RICTOR, MLST8)","LOC413223"
"mTOR complex (MTOR, RICTOR, MLST8)","409725"
"mTORC1 complex","LOC409393"
"mTORC1 complex","LOC551668"
"mTORC1 complex","409725"
"mTORC2 complex","LOC409393"
"mTORC2 complex","LOC413223"
"mTORC2 complex","LOC724509"
"mTORC2 complex","409725"
"MTR4-RBM7-ZCCHC8 complex","LOC551637"
"MTR4-RBM7-ZCCHC8 complex","726870"
"mtRNase P","LOC100576610"
"mtRNase P","LOC100577673"
"mtRNase P","725274"
"Multiprotein complex (mRNA turnover)","414014"
"Multiprotein complex (mRNA turnover)","LOC100577746"
"Multisynthetase complex","LOC100577000"
"Multisynthetase complex","LOC725395"
"Multisynthetase complex","LOC409945"
"Multisynthetase complex","551629"
"Multisynthetase complex","413718"
"Multisynthetase complex","LOC550903"
"Multisynthetase complex","413796"
"Multisynthetase complex","409404"
"Multisynthetase complex","551538"
"Multisynthetase complex","LOC412282"
"MutL-alpha complex","724296"
"MutL-alpha complex","LOC100576649"
"MutL-beta complex","724296"
"MutL-beta complex","LOC100577449"
"MutS-alpha-PK-zeta complex","LOC725348"
"MutS-alpha-PK-zeta complex","408815"
"MYC-MAX-KAT2A-TRRAP complex","551131"
"MYC-MAX-KAT2A-TRRAP complex","410502"
"NAT complex","LOC552794"
"NAT complex","552449"
"NAT complex","412009"
"NAT complex","412578"
"NAT complex","552403"
"NAT complex","LOC412332"
"NCOA6-DNA-PK-Ku-PARP1 complex","552095"
"NCOA6-DNA-PK-Ku-PARP1 complex","LOC552680"
"NCOA6-DNA-PK-Ku-PARP1 complex","LOC552750"
"NCOA6-DNA-PK-Ku-PARP1 complex","LOC552548"
"NCOR1 complex","412350"
"NCOR1 complex","LOC550935"
"NCOR1 complex","409883"
"NCOR1 complex","413341"
"Neddylin ligase (FBXO11, SKP1, CUL1, RBX1)","408691"
"Neddylin ligase (FBXO11, SKP1, CUL1, RBX1)","409234"
"Neddylin ligase (FBXO11, SKP1, CUL1, RBX1)","410565"
"Neddylin ligase (FBXO11, SKP1, CUL1, RBX1)","412059"
"NELF complex (Negative elongation factor complex)","LOC411195"
"NELF complex (Negative elongation factor complex)","LOC411415"
"NELF complex (Negative elongation factor complex)","LOC100578503"
"NELF complex (Negative elongation factor complex)","LOC408541"
"Nop56p-associated pre-rRNA complex","LOC100578005"
"Nop56p-associated pre-rRNA complex","406120"
"Nop56p-associated pre-rRNA complex","725884"
"Nop56p-associated pre-rRNA complex","724233"
"Nop56p-associated pre-rRNA complex","409167"
"Nop56p-associated pre-rRNA complex","409326"
"Nop56p-associated pre-rRNA complex","409599"
"Nop56p-associated pre-rRNA complex","413470"
"Nop56p-associated pre-rRNA complex","LOC552266"
"Nop56p-associated pre-rRNA complex","LOC550656"
"Nop56p-associated pre-rRNA complex","552517"
"Nop56p-associated pre-rRNA complex","550715"
"Nop56p-associated pre-rRNA complex","551107"
"Nop56p-associated pre-rRNA complex","LOC408526"
"Nop56p-associated pre-rRNA complex","552323"
"Nop56p-associated pre-rRNA complex","LOC552445"
"Nop56p-associated pre-rRNA complex","551418"
"Nop56p-associated pre-rRNA complex","724191"
"Nop56p-associated pre-rRNA complex","552318"
"Nop56p-associated pre-rRNA complex","552241"
"Nop56p-associated pre-rRNA complex","726056"
"Nop56p-associated pre-rRNA complex","552774"
"Nop56p-associated pre-rRNA complex","409202"
"Nop56p-associated pre-rRNA complex","408328"
"Nop56p-associated pre-rRNA complex","LOC409290"
"Nop56p-associated pre-rRNA complex","102655272"
"Nop56p-associated pre-rRNA complex","413296"
"Nop56p-associated pre-rRNA complex","413137"
"Nop56p-associated pre-rRNA complex","412266"
"Nop56p-associated pre-rRNA complex","LOC725432"
"Nop56p-associated pre-rRNA complex","552564"
"Nop56p-associated pre-rRNA complex","RpS8"
"Nop56p-associated pre-rRNA complex","551125"
"Nop56p-associated pre-rRNA complex","726439"
"Nop56p-associated pre-rRNA complex","Rps14"
"Nop56p-associated pre-rRNA complex","552272"
"Nop56p-associated pre-rRNA complex","LOC552726"
"Nop56p-associated pre-rRNA complex","725147"
"Nop56p-associated pre-rRNA complex","551867"
"Nop56p-associated pre-rRNA complex","724868"
"Nop56p-associated pre-rRNA complex","409528"
"Nop56p-associated pre-rRNA complex","409637"
"Nop56p-associated pre-rRNA complex","725647"
"Nop56p-associated pre-rRNA complex","551644"
"Nop56p-associated pre-rRNA complex","408799"
"Nop56p-associated pre-rRNA complex","411380"
"Nop56p-associated pre-rRNA complex","413875"
"Nop56p-associated pre-rRNA complex","LOC413868"
"Nop56p-associated pre-rRNA complex","RpL32"
"Nop56p-associated pre-rRNA complex","LOC726171"
"Nop56p-associated pre-rRNA complex","410188"
"Nop56p-associated pre-rRNA complex","724142"
"Nop56p-associated pre-rRNA complex","rpl19"
"Nop56p-associated pre-rRNA complex","409832"
"Nop56p-associated pre-rRNA complex","409479"
"Nop56p-associated pre-rRNA complex","102654426"
"Nop56p-associated pre-rRNA complex","413074"
"Nop56p-associated pre-rRNA complex","552452"
"Nop56p-associated pre-rRNA complex","412446"
"Nop56p-associated pre-rRNA complex","LOC724203"
"Nop56p-associated pre-rRNA complex","726028"
"Nop56p-associated pre-rRNA complex","LOC552112"
"Nop56p-associated pre-rRNA complex","551406"
"Nop56p-associated pre-rRNA complex","413935"
"Nop56p-associated pre-rRNA complex","551870"
"NRD complex (Nucleosome remodeling and deacetylation complex)","726469"
"NRD complex (Nucleosome remodeling and deacetylation complex)","552200"
"NSL complex","LOC551425"
"NSL complex","LOC551801"
"NSL complex","411539"
"NSL complex","LOC552310"
"NSL complex","552696"
"NSL complex","552703"
"NuA4/Tip60 HAT complex","413101"
"NuA4/Tip60 HAT complex","411727"
"NuA4/Tip60 HAT complex","408575"
"NuA4/Tip60 HAT complex","Ing3"
"NuA4/Tip60 HAT complex","409544"
"NuA4/Tip60 HAT complex","410502"
"NuA4/Tip60 HAT complex","LOC412705"
"NuA4/Tip60 HAT complex","726816"
"NuA4/Tip60-HAT complex","LOC412705"
"NuA4/Tip60-HAT complex","413101"
"NuA4/Tip60-HAT complex","411727"
"NuA4/Tip60-HAT complex","408575"
"NuA4/Tip60-HAT complex","550814"
"NuA4/Tip60-HAT complex","Ing3"
"NuA4/Tip60-HAT complex","726816"
"NuA4/Tip60-HAT complex","409544"
"NuA4/Tip60-HAT complex","410502"
"NuA4/Tip60-HAT complex","724519"
"NuA4/Tip60-HAT complex A","LOC412705"
"NuA4/Tip60-HAT complex A","413101"
"NuA4/Tip60-HAT complex A","411727"
"NuA4/Tip60-HAT complex A","408575"
"NuA4/Tip60-HAT complex A","550814"
"NuA4/Tip60-HAT complex A","Ing3"
"NuA4/Tip60-HAT complex A","726816"
"NuA4/Tip60-HAT complex A","409544"
"NuA4/Tip60-HAT complex A","410502"
"NuA4/Tip60-HAT complex B","413101"
"NuA4/Tip60-HAT complex B","408575"
"NuA4/Tip60-HAT complex B","726816"
"NuA4/Tip60-HAT complex B","409544"
"NuA4/Tip60-HAT complex B","410502"
"NUMAC complex (nucleosomal methylation activator complex)","411458"
"NUMAC complex (nucleosomal methylation activator complex)","411758"
"Nup 107-160 subcomplex","408335"
"Nup 107-160 subcomplex","410030"
"Nup 107-160 subcomplex","413675"
"Nup 107-160 subcomplex","LOC725332"
"Nup 107-160 subcomplex","LOC413343"
"Nup 107-160 subcomplex","LOC411735"
"Nup 107-160 subcomplex","413365"
"Nup 107-160 subcomplex","LOC408625"
"OGT-HIRA complex","LOC551425"
"OGT-HIRA complex","727229"
"OGT-HIRA complex","LOC412746"
"Oligosaccharyltransferase complex (Stt3A variant)","Rpn1"
"Oligosaccharyltransferase complex (Stt3A variant)","LOC412045"
"Oligosaccharyltransferase complex (Stt3A variant)","552051"
"Oligosaccharyltransferase complex (Stt3A variant)","409265"
"Oligosaccharyltransferase complex (Stt3A variant)","727568"
"Oligosaccharyltransferase complex (Stt3B variant)","Rpn1"
"Oligosaccharyltransferase complex (Stt3B variant)","LOC412045"
"Oligosaccharyltransferase complex (Stt3B variant)","552051"
"Oligosaccharyltransferase complex (Stt3B variant)","727568"
"Oligosaccharyltransferase complex (Stt3B variant)","STT3B"
"Oligosaccharyltransferase OSTC-I","727568"
"Oligosaccharyltransferase OSTC-I","Rpn1"
"Oligosaccharyltransferase OSTC-I","LOC412045"
"Oligosaccharyltransferase OSTC-I","409265"
"Oligosaccharyltransferase OSTC-I","LOC725266"
"Oligosaccharyltransferase OSTC-I","100576515"
"Oligosaccharyltransferase OSTC-I","552051"
"Oligosaccharyltransferase OSTC-II","727568"
"Oligosaccharyltransferase OSTC-II","Rpn1"
"Oligosaccharyltransferase OSTC-II","LOC412045"
"Oligosaccharyltransferase OSTC-II","409265"
"Oligosaccharyltransferase OSTC-II","726721"
"Oligosaccharyltransferase OSTC-II","724188"
"Oligosaccharyltransferase OSTC-II","LOC725266"
"Oligosaccharyltransferase OSTC-II","100576515"
"Oligosaccharyltransferase OSTC-II","552051"
"Oligosaccharyltransferase OSTC-III","552295"
"Oligosaccharyltransferase OSTC-III","727568"
"Oligosaccharyltransferase OSTC-III","Rpn1"
"Oligosaccharyltransferase OSTC-III","LOC412045"
"Oligosaccharyltransferase OSTC-III","409265"
"Oligosaccharyltransferase OSTC-III","LOC551353"
"Oligosaccharyltransferase OSTC-III","724188"
"Oligosaccharyltransferase OSTC-III","LOC725266"
"Oligosaccharyltransferase OSTC-III","100576515"
"Oligosaccharyltransferase OSTC-III","552051"
"ORC complex (origin recognition complex)","LOC113218653"
"ORC complex (origin recognition complex)","LOC552652"
"ORC complex (origin recognition complex)","408512"
"ORC complex (origin recognition complex)","LOC100577679"
"ORC complex (origin recognition complex)","100577998"
"OTUB1-UBC13-MMS2 complex","409386"
"OTUB1-UBC13-MMS2 complex","LOC725744"
"P-TEFb-SKP2 complex","412560"
"P-TEFb-SKP2 complex","412031"
"p14-Mp1-ERK2 complex","725855"
"p14-Mp1-ERK2 complex","LOC724446"
"p14-Mp1-MEK1 complex","725855"
"p14-Mp1-MEK1 complex","LOC724446"
"p23 protein complex","LOC552470"
"p23 protein complex","408672"
"p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex","408691"
"p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex","409234"
"p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex","412031"
"p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex","410565"
"P2X7 receptor signalling complex","LOC551361"
"P2X7 receptor signalling complex","LOC100576384"
"P2X7 receptor signalling complex","LOC551182"
"p32-CBF-DNA complex","725757"
"p32-CBF-DNA complex","411193"
"p32-CBF-DNA complex","413762"
"p32-CBF-DNA complex","408615"
"p400-associated complex","726816"
"p400-associated complex","409544"
"p400-associated complex","410502"
"P53-BARD1-KU70 complex","100577122"
"P53-BARD1-KU70 complex","LOC552680"
"PA28-20S proteasome","552654"
"PA28-20S proteasome","LOC409802"
"PA28-20S proteasome","408986"
"PA28-20S proteasome","LOC113218560"
"PA28-20S proteasome","551956"
"PA28-20S proteasome","411520"
"PA28-20S proteasome","LOC409831"
"PA28-20S proteasome","552579"
"PA28-20S proteasome","409978"
"PA28-20S proteasome","LOC100578243"
"PA28-20S proteasome","408353"
"PA28gamma-20S proteasome","552654"
"PA28gamma-20S proteasome","LOC409802"
"PA28gamma-20S proteasome","408986"
"PA28gamma-20S proteasome","LOC113218560"
"PA28gamma-20S proteasome","551956"
"PA28gamma-20S proteasome","411520"
"PA28gamma-20S proteasome","LOC409831"
"PA28gamma-20S proteasome","552579"
"PA28gamma-20S proteasome","409978"
"PA28gamma-20S proteasome","LOC100578243"
"PA28gamma-20S proteasome","LOC410403"
"PA28gamma-20S proteasome","408353"
"PA700 complex","408397"
"PA700 complex","LOC409880"
"PA700 complex","LOC410128"
"PA700 complex","410072"
"PA700 complex","551550"
"PA700 complex","409198"
"PA700 complex","551343"
"PA700 complex","410026"
"PA700 complex","552838"
"PA700 complex","408413"
"PA700 complex","409609"
"PA700 complex","550794"
"PA700 complex","551386"
"PA700 complex","409475"
"PA700 complex","552319"
"PA700 complex","LOC102654919"
"PA700 complex","LOC409168"
"PA700-20S-PA28 complex","408397"
"PA700-20S-PA28 complex","LOC409880"
"PA700-20S-PA28 complex","LOC410128"
"PA700-20S-PA28 complex","410072"
"PA700-20S-PA28 complex","551550"
"PA700-20S-PA28 complex","409198"
"PA700-20S-PA28 complex","552654"
"PA700-20S-PA28 complex","LOC409802"
"PA700-20S-PA28 complex","408986"
"PA700-20S-PA28 complex","LOC113218560"
"PA700-20S-PA28 complex","551956"
"PA700-20S-PA28 complex","411520"
"PA700-20S-PA28 complex","LOC409831"
"PA700-20S-PA28 complex","551343"
"PA700-20S-PA28 complex","410026"
"PA700-20S-PA28 complex","552838"
"PA700-20S-PA28 complex","552579"
"PA700-20S-PA28 complex","409978"
"PA700-20S-PA28 complex","408413"
"PA700-20S-PA28 complex","409609"
"PA700-20S-PA28 complex","LOC100578243"
"PA700-20S-PA28 complex","550794"
"PA700-20S-PA28 complex","551386"
"PA700-20S-PA28 complex","409475"
"PA700-20S-PA28 complex","552319"
"PA700-20S-PA28 complex","LOC102654919"
"PA700-20S-PA28 complex","408353"
"PA700-20S-PA28 complex","LOC409168"
"Paf complex","412377"
"Paf complex","LOC413130"
"Paf complex","552621"
"pallidin-Cappuccino-BLOS1 complex","408415"
"pallidin-Cappuccino-BLOS1 complex","724688"
"PAQR3-SCAP-SREBF2 complex","411459"
"PAQR3-SCAP-SREBF2 complex","LOC408805"
"PARP1-LIG3 complex","552095"
"PARP1-LIG3 complex","413086"
"Parvulin-associated pre-rRNP complex","551824"
"Parvulin-associated pre-rRNP complex","411937"
"Parvulin-associated pre-rRNP complex","409202"
"Parvulin-associated pre-rRNP complex","LOC413868"
"Parvulin-associated pre-rRNP complex","551820"
"Parvulin-associated pre-rRNP complex","LOC552112"
"Parvulin-associated pre-rRNP complex","100577382"
"Parvulin-associated pre-rRNP complex","LOC724669"
"PAS (PIKfyve-ArPIKfyve-Sac3) complex","LOC413494"
"PAS (PIKfyve-ArPIKfyve-Sac3) complex","410980"
"PBAF complex (Polybromo- and BAF containing complex)","LOC724311"
"PBAF complex (Polybromo- and BAF containing complex)","LOC552677"
"PC2 complex","413179"
"PC2 complex","LOC552794"
"PC2 complex","408458"
"PC2 complex","552449"
"PC2 complex","412578"
"PC2 complex","413495"
"PC2 complex","552403"
"PC2 complex","411043"
"PC2 complex","551212"
"PC2 complex","409749"
"PCAF complex","408384"
"PCAF complex","LOC102654708"
"PCAF complex","411658"
"PCAF complex","410305"
"PCAF complex","410502"
"PCNA complex","LOC725934"
"PCNA complex","727275"
"PCNA complex","413074"
"PCNA-CHL12-RFC2-5 complex","727275"
"PCNA-CHL12-RFC2-5 complex","LOC726018"
"PCNA-CHL12-RFC2-5 complex","LOC551540"
"PCNA-CHL12-RFC2-5 complex","410266"
"PCNA-CHL12-RFC2-5 complex","551990"
"PCNA-CHL12-RFC2-5 complex","726742"
"PCNA-DNA polymerase delta complex","727275"
"PCNA-DNA polymerase delta complex","LOC551398"
"PCNA-DNA polymerase delta complex","LOC100578479"
"PCNA-KU antigen complex","727275"
"PCNA-KU antigen complex","LOC552680"
"PCNA-KU antigen complex","LOC552750"
"PCNA-MLH1-PMS1 complex","727275"
"PCNA-MLH1-PMS1 complex","724296"
"PCNA-MLH1-PMS1 complex","LOC100577449"
"PCNA-MSH2-MSH6 complex","727275"
"PCNA-MSH2-MSH6 complex","LOC725348"
"PCNA-MSH2-MSH6 complex","408815"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","727275"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","724296"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","LOC725348"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","408815"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","LOC100576649"
"PeBoW complex","724129"
"PeBoW complex","LOC551531"
"PeBoW complex","LOC413404"
"PELI1-IRAK4-IRAK1-TRAF6 complex, IL-1-induced","LOC551608"
"PELI1-IRAK4-IRAK1-TRAF6 complex, IL-1-induced","551819"
"Pericentrin-GCP complex","LOC409243"
"Pericentrin-GCP complex","726073"
"Pericentrin-GCP complex","412823"
"Pex26-Pex6-Pex1 complex","LOC413666"
"Pex26-Pex6-Pex1 complex","LOC726348"
"PHAX-CBC complex (cap binding complex)","413877"
"PHAX-CBC complex (cap binding complex)","409476"
"PHAX-CBC complex (cap binding complex)","LOC409229"
"Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)","LOC725770"
"Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)","LOC726562"
"PI4K2A-WASH complex","409581"
"PI4K2A-WASH complex","550716"
"PI4K2A-WASH complex","LOC100579053"
"POLR2A-CCNT1-CDK9-NCL-LEM6-CPSF2 complex","LOC550829"
"POLR2A-CCNT1-CDK9-NCL-LEM6-CPSF2 complex","412560"
"POLR2A-CCNT1-CDK9-NCL-LEM6-CPSF2 complex","411465"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","409688"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","LOC551997"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","410390"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","LOC552752"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","411465"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","102653588"
"Polycomb repressive complex 4","LOC551412"
"Polycomb repressive complex 4","411917"
"Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)","LOC552082"
"Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)","408399"
"Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)","LOC551919"
"Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)","LOC724973"
"Polycystin-1-E-cadherin-beta-catenin-Flotillin-2 complex","408399"
"Polycystin-1-E-cadherin-beta-catenin-Flotillin-2 complex","726243"
"Postsplicing complex","LOC409839"
"Postsplicing complex","413146"
"Postsplicing complex","411778"
"PPD complex","LOC551882"
"PPD complex","550929"
"PRAME complex","408691"
"PRAME complex","LOC725467"
"PRAME complex","411654"
"Pre-initiation complex (PIC)","LOC550692"
"Pre-initiation complex (PIC)","LOC550829"
"Prefoldin complex","552807"
"Prefoldin complex","726689"
"Prefoldin complex","551893"
"Prefoldin complex","411936"
"Prefoldin complex","102656136"
"Prefoldin complex","726085"
"PRKAR2A-GSKIP-GSK3B-DNM1L complex","411472"
"PRKAR2A-GSKIP-GSK3B-DNM1L complex","LOC100577976"
"PRKCZ-SQSTM-TRAF6 complex","LOC408686"
"PRKCZ-SQSTM-TRAF6 complex","551819"
"Profilin 1 complex","409377"
"Profilin 1 complex","550716"
"prohibitin 2 complex, mitochondrial","408412"
"prohibitin 2 complex, mitochondrial","551944"
"Prohibitin-HIRA complex","408412"
"Prohibitin-HIRA complex","727229"
"Prohibitin-HIRA complex","LOC412746"
"ProTalpha C5 complex","552654"
"ProTalpha C5 complex","PiC"
"ProTalpha C5 complex","413762"
"PRT1-RGP1 complex","410100"
"PRT1-RGP1 complex","413244"
"PTIP-DNA damage response complex","LOC411600"
"PTIP-DNA damage response complex","LOC726642"
"PTIP-HMT complex","LOC411600"
"PTIP-HMT complex","551833"
"PTIP-HMT complex","413573"
"PXN-ITGB5-PTK2 complex","LOC551919"
"PXN-ITGB5-PTK2 complex","LOC724973"
"Pyruvate dehydrogenase complex","LOC100576646"
"Pyruvate dehydrogenase complex","PDHB"
"RAD17-RFC complex","LOC724559"
"RAD17-RFC complex","LOC726018"
"RAD17-RFC complex","LOC551540"
"RAD17-RFC complex","410266"
"RAD17-RFC complex","551990"
"RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex","LOC726326"
"RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex","LOC102656733"
"RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex","LOC100576677"
"RAD52-ERCC4-ERCC1 complex","LOC551316"
"RAD52-ERCC4-ERCC1 complex","LOC725405"
"RAD6A-KCMF1-UBR4 complex","LOC412281"
"RAD6A-KCMF1-UBR4 complex","411694"
"RANBPM-Muskelin-TWA1-HSMpp8 complex","409454"
